Diamond	nTrees	Replicate	Net0_lnL	Net1_lnL	Net2_lnL	best_h	RF_dist	HBS	gamma
d1	100	0	-4054.1006924968488	-3717.558732452512	-3717.520479316891	1	0	1	0.4815209323810939
d1	100	1	-3715.6514035355603	-3235.120001963248	-3235.1250345920876	1	0	1	0.4844356279025172
d1	100	2	-3880.2319565455437	-3428.462776445415	-3402.8513121730066	2	0	1	0.489174597110477
d1	100	3	-3985.7443708014666	-3587.5929802766796	-3587.5669583760796	1	0	1	0.4719580119970197
d1	100	4	-3824.0525279006238	-3509.9560618728533	-3509.9419666529207	1	0	1	0.4255610615211096
d1	100	5	-3803.5834017505103	-3367.0659294347647	-3367.0768550275216	1	0	1	0.4593747099499539
d1	100	6	-3965.926081083185	-3515.2932501083865	-3515.2920020444817	1	0	1	0.494
d1	100	7	-3846.318016301013	-3572.3297988856743	-3572.3331380376153	1	0	1	0.48039393366599936
d1	100	8	-3924.4207330957634	-3481.799591842416	-3461.794748510056	2	0	1	0.46554498029679914
d1	100	9	-3985.6572589773114	-3676.206398378417	-3676.183285167749	1	0	1	0.457927531181462
d1	100	10	-3919.167565506781	-3409.991887656373	-3409.9861479029573	1	0	1	0.43088452546158074
d1	100	11	-3960.9785183965214	-3562.979631535084	-3562.983779185417	1	0	1	0.4798493344286372
d1	100	12	-3966.8224791558127	-3624.796562634237	-3624.838010911972	1	0	1	0.4801014357301805
d1	100	13	-3839.610535297525	-3485.1442397342844	-3485.1564598793493	1	0	1	0.4670740012502764
d1	100	14	-3987.864598967718	-3632.479040311467	-3632.482055350815	1	0	1	0.4651449153581236
d1	100	15	-3796.3421235661785	-3434.7109992919864	-3434.7047050050614	1	0	1	0.44191051917488733
d1	100	16	-3822.066802538794	-3498.2886027020218	-3498.2716232943385	1	0	1	0.494
d1	100	17	-4023.8521235155354	-3698.4497229285835	-3698.4476397161247	1	0	1	0.4517154871711219
d1	100	18	-3926.929725728275	-3428.8437590425974	-3417.662306122598	2	0	1	0.46666215289257074
d1	100	19	-3760.371421689586	-3353.500634977152	-3353.7085142884575	1	0	1	0.494
d1	100	20	-3784.3467083650876	-3379.8449368088754	-3368.302714348886	2	0	1	0.41234809922301074
d1	100	21	-3968.3859125964573	-3562.605962511555	-3562.7780809838596	1	0	1	0.4868259215005494
d1	100	22	-3850.934074137925	-3345.9252647522994	-3345.92565253738	1	0	1	0.4765400470915021
d1	100	23	-3839.6375821596234	-3500.019632678917	-3493.1298823668326	2	2	1	NA
d1	100	24	-3779.67042112509	-3265.885215105575	-3265.8882234944554	1	0	1	0.494
d1	100	25	-3774.784799685148	-3258.861232479013	-3253.1036463412806	2	0	1	0.48663949119579863
d1	100	26	-3797.8668143099276	-3483.262111118911	-3483.2611851514744	1	0	1	0.3644142209292766
d1	100	27	-3827.286545690805	-3482.1754667868627	-3482.187468196701	1	0	1	0.4537587939931471
d1	100	28	-3935.4248814332836	-3489.4648842101215	-3489.430940360711	1	0	1	0.4870923265919338
d1	100	29	-3753.0432191602195	-3414.8985017123427	-3386.9194699589093	2	0	1	0.3843525874152999
