Diamond	nTrees	Replicate	Net0_lnL	Net1_lnL	Net2_lnL	best_h	RF_dist	HBS	gamma
d1	100	0	-3620.1519878304857	-3573.193148170037	-3573.2893072325987	1	4	0	NA
d1	100	1	-3498.1421838962337	-3400.8890253836757	-3403.0708990776325	1	6	0	NA
d1	100	2	-3213.4001678926525	-3120.0272641698857	-3119.9376190366706	1	0	1	0.403559633111243
d1	100	3	-3619.6993637378364	-3564.4853777254107	-3564.455152623886	1	4	1	NA
d1	100	4	-3608.4197209549993	-3573.4172219903835	-3575.5782959798557	1	4	0	NA
d1	100	5	-3851.295184659165	-3801.9765429895133	-3801.9761877347323	1	4	0	NA
d1	100	6	-3435.432424201519	-3408.758888941595	-3407.20451725526	1	6	0	NA
d1	100	7	-3717.6726900833523	-3649.0709568892103	-3640.963121920273	2	4	1	NA
d1	100	8	-3629.3981212147464	-3625.144036983941	-3628.4641495088936	1	6	0	NA
d1	100	9	-3515.3446503482355	-3471.817991234808	-3442.672868293965	2	4	0	NA
d1	100	10	-3378.247267526717	-3332.2103275085096	-3332.266697332346	1	4	1	NA
d1	100	11	-3819.8724394461506	-3783.04640669	-3783.116073157029	1	4	1	NA
d1	100	12	-3610.0966855267243	-3582.783426703212	-3581.7227665728474	1	6	0	NA
d1	100	13	-3743.5294539915853	-3702.2649259683812	-3697.0227825261923	2	6	0	NA
d1	100	14	-3606.001110012591	-3581.2019699426814	-3580.2169877199767	1	0	1	0.31310716431869695
d1	100	15	-3429.3025834577943	-3353.066852873421	-3352.232665866503	1	2	1	NA
d1	100	16	-3610.004064786679	-3564.6998819246555	-3564.570109886011	1	0	1	0.3830301745895484
d1	100	17	-3518.256432045818	-3479.4934568758435	-3479.564680420562	1	6	0	NA
d1	100	18	-3602.666042282957	-3528.229710881026	-3531.0395514218803	1	0	1	0.48941262173215233
d1	100	19	-3704.2857618202183	-3667.259143551309	-3667.250001806442	1	4	1	NA
d1	100	20	-3662.387713198211	-3626.618109848044	-3620.1891570390203	2	6	0	NA
d1	100	21	-3638.6258517740116	-3566.168490328002	-3563.51544791029	2	6	0	NA
d1	100	22	-3659.5963873428045	-3569.2106184471427	-3569.237358837038	1	0	1	0.4799697405076796
d1	100	23	-3827.3803969462397	-3767.4855494543012	-3761.07530241905	2	4	0	NA
d1	100	24	-3754.9312582192338	-3728.628156925998	-3727.9827757687644	1	0	1	0.268426759556475
d1	100	25	-3691.6127382571844	-3617.874337322771	-3614.8815227809864	2	4	1	NA
d1	100	26	-3650.262500822431	-3584.891790779443	-3583.710127499319	1	4	1	NA
d1	100	27	-3740.866066468985	-3705.2746964403295	-3687.5267024534937	2	4	1	NA
d1	100	28	-3503.6515720687876	-3461.235860442044	-3460.063043660387	1	0	1	0.3228160878097986
d1	100	29	-3813.658302039465	-3742.0857961604283	-3738.5800364543934	2	4	1	NA
d1	100	30	-3749.6418782290193	-3725.800054262791	-3716.2450270426334	2	4	0	NA
d1	100	31	-3787.5784747471043	-3762.1490991029095	-3762.424729783537	1	4	0	NA
d1	100	32	-3570.0183376233886	-3486.5968635124987	-3468.807124080186	2	4	1	NA
d1	100	33	-3756.030072040306	-3738.0031145399744	-3735.234670651939	2	6	0	NA
d1	100	34	-3737.0879971837476	-3688.090004613708	-3687.4002269124244	1	2	1	NA
d1	100	35	-3483.820097192316	-3437.872471471356	-3437.8679272323006	1	6	0	NA
d1	100	36	-3554.3578753241763	-3468.2493203068416	-3462.9806692335455	2	4	1	NA
d1	100	37	-3668.0020132650816	-3636.0701585799084	-3635.6389023301076	1	0	1	0.3740439567689904
d1	100	38	-3403.4891802764514	-3381.9455801605222	-3381.883405367423	1	4	1	NA
d1	100	39	-3755.3506844674275	-3723.783565128435	-3722.784766000344	1	2	1	NA
d1	100	40	-3618.1863472298305	-3564.2683504359	-3555.484166199286	2	4	0	NA
d1	100	41	-3483.4491631184223	-3415.1133537251358	-3407.039472368526	2	0	1	0.45591134148538837
d1	100	42	-3527.3281180873087	-3476.8972660319705	-3477.063022866004	1	4	1	NA
d1	100	43	-3706.5894565113244	-3672.8009204691	-3672.6812982617666	1	0	1	0.34955119375677807
d1	100	44	-3591.5505009309586	-3555.532691224534	-3547.438568077064	2	4	1	NA
d1	100	45	-3739.658139745436	-3678.2494667534593	-3678.2667749901625	1	6	0	NA
d1	100	46	-3548.305814460681	-3517.998757467918	-3514.014409128197	2	4	1	NA
d1	100	47	-3627.585360459486	-3577.1526934534577	-3520.5934848712373	2	0	1	0.4096350650259745
d1	100	48	-3616.0060124093475	-3536.473567512199	-3491.420633606902	2	4	0	NA
d1	100	49	-3594.4176832709495	-3531.097029047675	-3522.236024702227	2	0	1	0.1919846194619288
d1	100	50	-3571.156761052356	-3527.2701807248986	-3527.225293494334	1	4	0	NA
d1	100	51	-3633.969878390863	-3601.016622029028	-3601.020540705693	1	4	1	NA
d1	100	52	-3702.7289171899297	-3702.7287146995122	-3702.7329075271064	0	4	0	NA
d1	100	53	-3506.3159953832615	-3432.4320915106928	-3423.384922708022	2	6	0	NA
d1	100	54	-3538.8138501129692	-3495.6750917347545	-3493.108743547531	2	4	1	NA
d1	100	55	-3723.0054137467155	-3669.6652621599474	-3659.7444622564776	2	4	1	NA
d1	100	56	-3473.8042024110887	-3443.272688149486	-3444.6340795860688	1	6	0	NA
d1	100	57	-3468.244771411272	-3442.4140524397694	-3441.861936602228	1	4	1	NA
d1	100	58	-3274.38139916769	-3211.6469613037457	-3203.60156106745	2	6	0	NA
d1	100	59	-3644.60099976785	-3558.561301260938	-3541.8831207206927	2	4	1	NA
d1	100	60	-3552.206548485136	-3510.427942085978	-3507.547862436168	2	0	1	0.4325914884813528
d1	100	61	-3629.156477812176	-3584.6577793336396	-3584.173903384807	1	4	1	NA
d1	100	62	-3587.718889878375	-3544.507736076889	-3543.2932988317225	1	6	0	NA
d1	100	63	-3725.502015280995	-3699.308326795602	-3695.0683963667784	2	2	1	NA
d1	100	64	-3406.950075868601	-3351.198326349042	-3349.6836227426575	1	6	0	NA
d1	100	65	-3831.944983655375	-3757.4348149608018	-3757.427285995036	1	0	1	0.41935692351140313
d1	100	66	-3731.327624636245	-3657.6685868750096	-3645.801827569511	2	6	0	NA
d1	100	67	-3736.0606003101443	-3702.7626711674284	-3702.799367823709	1	0	1	0.40941988640240357
d1	100	68	-3716.1163973347775	-3651.103944470527	-3651.2562151834713	1	4	1	NA
d1	100	69	-3580.6089452761394	-3530.6212399202122	-3527.3319707389137	2	6	0	NA
d1	100	70	-3420.9697763504796	-3364.037626898847	-3363.997036130268	1	4	1	NA
d1	100	71	-3469.460547473687	-3413.6452793779604	-3367.4694183038227	2	4	1	NA
d1	100	72	-3570.5796997436255	-3530.1525458267074	-3512.426955949891	2	4	0	NA
d1	100	73	-3740.0796408264077	-3691.3762448339367	-3691.9688603466407	1	0	1	0.3703533615616773
d1	100	74	-3645.7866745931797	-3625.3979542075917	-3623.45519222027	1	4	0	NA
d1	100	75	-3802.4255102028	-3771.2250877658366	-3771.1589590300537	1	4	1	NA
d1	100	76	-3704.235657146745	-3649.8395216718604	-3649.4907064792	1	4	0	NA
d1	100	77	-3549.305589083598	-3417.5741755965596	-3415.7752012896926	1	0	1	0.46245870146755674
d1	100	78	-3565.1289953963587	-3484.6397015806747	-3471.7110283799707	2	6	0	NA
d1	100	79	-3634.825600969335	-3591.9853793732723	-3586.1521923607474	2	0	1	0.33231898348739564
d1	100	80	-3402.1198563319513	-3356.0882463859057	-3355.4851921534005	1	4	1	NA
d1	100	81	-3697.175895832938	-3654.156637230445	-3653.1022824410234	1	4	1	NA
d1	100	82	-3512.238050210645	-3471.858033307631	-3471.792859483569	1	4	1	NA
d1	100	83	-3725.0333847371085	-3693.6223283759437	-3688.526002146861	2	4	1	NA
d1	100	84	-3864.981709525709	-3843.6513991095003	-3824.794466034038	2	4	0	NA
d1	100	85	-3172.78435865238	-3128.2933812533433	-3124.178073882117	2	4	1	NA
d1	100	86	-3718.2062174456128	-3692.4591824978256	-3680.91633444395	2	0	1	0.09146619223568472
d1	100	87	-3848.9957902835185	-3755.632201319284	-3760.3030930334967	1	0	1	0.473424471525948
d1	100	88	-3736.7755733721383	-3695.3329003991807	-3686.90491409139	2	4	1	NA
d1	100	89	-3687.4739317997114	-3658.7935761558533	-3658.8219784774356	1	4	1	NA
d1	100	90	-3593.031022669368	-3528.771894270849	-3528.678039372116	1	4	0	NA
d1	100	91	-3751.620144276917	-3708.8291554509915	-3701.5941541258944	2	6	0	NA
d1	100	92	-3880.6572701197088	-3835.6218856863097	-3835.969322781477	1	4	0	NA
d1	100	93	-3526.03906000924	-3430.153756300445	-3418.5867677268043	2	6	0	NA
d1	100	94	-3454.5113119934676	-3441.0054894192726	-3407.468923597912	2	4	0	NA
d1	100	95	-3637.442934316815	-3608.2081226037185	-3607.257123264304	1	4	0	NA
d1	100	96	-3677.590063440195	-3677.588880748514	-3677.5904175549754	0	6	0	NA
d1	100	97	-3790.766748351646	-3746.686689077195	-3746.6781696808644	1	0	1	0.39849219996052176
d1	100	98	-3435.969522369564	-3394.817230860647	-3394.578339405246	1	4	1	NA
d1	100	99	-3540.183596459506	-3506.0665771100676	-3506.239449716923	1	4	0	NA
d1	500	0	-18479.48776244914	-18211.100849477265	-18201.98095177556	2	0	1	0.36312664540884293
d1	500	1	-18103.23780184422	-17856.216316537655	-17843.86303196227	2	6	0	NA
d1	500	2	-18573.508630829157	-18318.994819545962	-18310.633242452273	2	4	1	NA
d1	500	3	-18530.086641785085	-18223.625745976427	-18230.686760336266	1	4	1	NA
d1	500	4	-18443.694156390935	-18197.80049737256	-18176.690410556166	2	4	1	NA
d1	500	5	-18317.21830496444	-18068.44372387231	-18074.878770238218	1	4	1	NA
d1	500	6	-17768.76215894212	-17558.66618334731	-17547.281582397096	2	6	0	NA
d1	500	7	-18203.59009651211	-17947.248619611524	-17947.07258348157	1	4	1	NA
d1	500	8	-17912.025647064314	-17692.35337045042	-17692.35679976741	1	4	1	NA
d1	500	9	-17907.881518640672	-17750.84483161613	-17745.082824243695	2	6	0	NA
d1	500	10	-18265.99216887695	-18038.63177920502	-18041.211014971872	1	4	1	NA
d1	500	11	-17978.48498438015	-17760.26349901203	-17760.583068481777	1	4	1	NA
d1	500	12	-18815.208196362404	-18607.739594696523	-18578.930148979936	2	0	1	0.4464067559651033
d1	500	13	-18714.034867640526	-18514.436154562074	-18505.015586472655	2	2	1	NA
d1	500	14	-17774.15499125218	-17486.729473761538	-17444.433197224247	2	4	0	NA
d1	500	15	-18728.010359986634	-18527.28897317019	-18527.16927086829	1	4	1	NA
d1	500	16	-17781.478580558327	-17594.641822452388	-17594.557532555966	1	4	1	NA
d1	500	17	-17844.8430681871	-17593.231439022493	-17593.171548671813	1	4	1	NA
d1	500	18	-18113.80659771134	-17860.172813637444	-17860.41379192698	1	4	1	NA
