Diamond	nTrees	Replicate	Net0_lnL	Net1_lnL	Net2_lnL	best_h	RF_dist	HBS	gamma
d1	500	27	-20025.325688929286	-17871.987519719645	-17872.3528185231	1	0	1	0.494
d1	500	28	-19856.675281178603	-17760.67376084577	-17760.698319126514	1	0	1	0.48395413156823086
d1	500	29	-20092.030075152026	-18013.222035204813	-18013.319230827547	1	0	1	0.44297688075075287
d1	500	30	-19688.29583446216	-17596.115822547115	-17596.10578908438	1	0	1	0.4260969987130112
d1	500	31	-20078.697021027205	-17839.43320799927	-17835.755222315107	2	0	1	0.494
d1	500	32	-19950.12890837073	-17730.782529507807	-17730.742641669327	1	0	1	0.44086676876856923
d1	500	33	-20034.098509761	-18101.828924851794	-18101.856374790557	1	0	1	0.47740742219814225
d1	500	34	-20202.44107985584	-18239.20778335379	-18239.677491569346	1	0	1	0.4722959256355275
d1	500	35	-19719.052155924142	-17536.123564866364	-17536.042251659837	1	0	1	0.4873225355510355
d1	500	36	-19996.394036590245	-17722.892393280323	-17723.097133210264	1	0	1	0.4685819094671329
d1	500	37	-19325.972576521635	-17221.53801293265	-17221.346931802935	1	0	1	0.480712257169635
d1	500	38	-19731.70580930126	-17535.248387778953	-17535.318693053832	1	0	1	0.46305332535368204
d1	500	39	-20149.678795569143	-18070.876245173295	-18070.69885318899	1	0	1	0.47898650993477493
d1	500	40	-19928.76488528845	-17763.35153242417	-17763.360583164846	1	0	1	0.49220832183635327
d1	500	41	-20077.073368819	-17767.392296740873	-17767.320581367014	1	0	1	0.48972598528576583
d1	500	42	-20093.332627396085	-18030.576497143487	-18030.408553537654	1	0	1	0.464885421789897
d1	500	43	-20077.799880136165	-18103.357212324576	-18103.27058926602	1	0	1	0.47003292508459693
d1	500	44	-19546.11933919364	-17446.02711485947	-17446.203165449442	1	0	1	0.4455001315803526
d1	500	45	-20057.1139500137	-17930.232315997564	-17930.1739689885	1	0	1	0.47298277771728653
d1	500	46	-19562.578853027517	-17340.486047892016	-17340.4968015989	1	0	1	0.47143225382888143
d1	500	47	-19716.140534713475	-17575.980919408157	-17575.960863598822	1	0	1	0.483647038461887
d1	500	48	-19747.472044343554	-17281.069465378612	-17281.141245993927	1	0	1	0.4698418545982156
d1	500	49	-20299.871072858696	-18147.73803060455	-18147.70263570179	1	0	1	0.46356401049852813
d1	500	50	-19597.802968191583	-17542.389554229805	-17542.337790198973	1	0	1	0.4718132864533139
d1	500	51	-19670.515007031718	-17387.648314266607	-17387.72554273089	1	0	1	0.47239670312754245
d1	500	52	-20315.43239497096	-18338.686285331667	-18338.66741187155	1	0	1	0.4856289029346055
d1	500	53	-19259.627481227777	-17115.182786918955	-17115.357409453012	1	0	1	0.471016186420558
d1	500	54	-19689.93361617779	-17674.329000401052	-17674.407608683257	1	0	1	0.4890111548752026
d1	500	55	-20026.534397833264	-18021.437292506096	-18021.49884590884	1	0	1	0.47562682855799165
d1	500	56	-19932.265883192777	-17710.923475175114	-17710.862740040156	1	0	1	0.4734336086768497
