Diamond	nTrees	Replicate	Net0_lnL	Net1_lnL	Net2_lnL	best_h	RF_dist	HBS	gamma
d1	100	0	-4573.6059448247415	-4384.405407944849	-4384.292502164903	1	0	1	0.4507920325716888
d1	100	1	-4473.304702038663	-4302.7483267256375	-4302.726708576699	1	0	1	0.3315178596367898
d1	100	2	-4397.694571650092	-4177.5415372533425	-4177.5489557677265	1	0	1	0.4095451362049171
d1	100	3	-4624.730912046654	-4328.949645919383	-4328.871564042035	1	0	1	0.469639449681888
d1	100	4	-4473.19142143298	-4152.162292880045	-4152.1880012629645	1	0	1	0.4856115703024928
d1	100	5	-4570.358223295548	-4297.8016832440635	-4291.4653228339575	2	2	1	NA
d1	100	6	-4416.522968948799	-4119.514362941822	-4119.483452819783	1	0	1	0.4859265274737916
d1	100	7	-4433.841663847497	-4206.08047572814	-4206.127656749232	1	0	1	0.36774376809611975
d1	100	8	-4440.3690116290745	-4065.9435095474223	-4061.4207685576966	2	0	1	0.49115676034580746
d1	100	9	-4472.825305810906	-4149.730184708531	-4136.6743164816	2	0	1	0.47675887698437747
d1	100	10	-4360.0412646202385	-4106.636729767446	-4106.618595026139	1	0	1	0.45250657931931326
d1	100	11	-4502.063923808699	-4235.136526797891	-4231.514668459591	2	0	1	0.46421705529991564
d1	100	12	-4427.872111776072	-4148.286711692811	-4148.16350407028	1	0	1	0.48763893930195934
d1	100	13	-4422.963232144477	-4090.5013124030506	-4087.112753492893	2	0	1	0.42848471501472307
d1	100	14	-4239.556127209418	-3990.4941985925	-3990.494121506096	1	0	1	0.4339971857419056
d1	100	15	-4378.766676352869	-4164.762538417442	-4164.639191402437	1	0	1	0.3425254887938909
d1	100	16	-4477.465508535289	-4093.587758718861	-4083.18920886577	2	0	1	0.5
d1	100	17	-4338.033495528412	-4166.906975798104	-4163.398880972328	2	2	1	NA
d1	100	18	-4350.072046918106	-4077.9236140408625	-4077.912421595825	1	0	1	0.4746978030911551
